METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
BaseLine;31;What kind of language does this automaton recognize, in the Chomsky hierarchy sense?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of language does this automaton recognize, in the Chomsky hierarchy sense?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;32;Tell me whether there is any state in this diagram that has no outgoing arrows.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me whether there is any state in this diagram that has no outgoing arrows.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;33;Which state has the largest number of transitions connected to it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state has the largest number of transitions connected to it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;34;Is the circular drawing of the states the only good way to place them on the screen?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Is the circular drawing of the states the only good way to place them on the screen?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'graphicPattern': 'circular'}};[0.1, 0.2, 0.1, 1.0]
BaseLine;35;What exact pattern of 1s and 0s makes this machine go through all five states once and stop in q0?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What exact pattern of 1s and 0s makes this machine go through all five states once and stop in q0?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '11101'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;36;Can I jump straight from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can I jump straight from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;37;What label sits on the arrow that goes from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'What label sits on the arrow that goes from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;38;Which state do we start in when the machine begins reading input?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state do we start in when the machine begins reading input?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;39;Is q0 the only state where the automaton can stop and accept a string?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is q0 the only state where the automaton can stop and accept a string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.0, 0.2, 0.0, 0.3]
BaseLine;40;How many different arrows are drawn between all the states in this picture?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'How many different arrows are drawn between all the states in this picture?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-9;Does this machine ever leave q0 for input 0?;there is no transition between q0 and q0.;[];-1;-1;False;{'user_input': 'Does this machine ever leave q0 for input 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q0', 'q0', 'input:0'], ['q0', 'q0', '?']]}};[0.2, 0.4, 0.3, 1.0]
BaseLine;-8;Show me the jump from q2 that lands in q4.;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Show me the jump from q2 that lands in q4.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 0.9]
BaseLine;-7;Tell me which move brings the automaton back to q0.;there is no transition between q0 and q0.;[];-1;-1;False;{'user_input': 'Tell me which move brings the automaton back to q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;-6;I want to know the total count of transitions here.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'I want to know the total count of transitions here.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-5;Which state is drawn as the starting point in this picture?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state is drawn as the starting point in this picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'graphicProperties': '?', 'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-4;Point out every state that accepts the string as final.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Point out every state that accepts the string as final.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.2, 0.9]
BaseLine;-3;What kind of automaton is this in formal terms?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'What kind of automaton is this in formal terms?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.5, 0.3, 1.0]
BaseLine;-2;Give me the alphabet that this diagram is supposed to use.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Give me the alphabet that this diagram is supposed to use.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-1;Tell me the complete list of states that appear in the image.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me the complete list of states that appear in the image.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;0;Explain which input makes the automaton go from q1 to q2.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'Explain which input makes the automaton go from q1 to q2.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;1;Show me if there is any way to reach q3 from q0 using just one symbol.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Show me if there is any way to reach q3 from q0 using just one symbol.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.3, 0.3, 0.9]
BaseLine;2;Tell me whether the language of this automaton is regular.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Tell me whether the language of this automaton is regular.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;3;I want to see the transition labels that leave q4.;the transition is not defined.;[];-1;-1;False;{'user_input': 'I want to see the transition labels that leave q4.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q4', '?', '?']]}};[0.0, 0.2, 0.0, 0.9]
BaseLine;4;Which state would you call the only final state in this machine?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state would you call the only final state in this machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.2, 0.5]
BaseLine;5;Describe the pattern of movement this automaton follows around the states.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Describe the pattern of movement this automaton follows around the states.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternOfMovement': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;5;Can you tell me what happens after the robot reads 11000 starting from q0?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];-1;-1;False;{'user_input': 'Can you tell me what happens after the robot reads 11000 starting from q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '11000']]}};[0.2, 0.4, 0.2, 0.9]
BaseLine;6;From q2, is there any way in this machine to end up in q4 just by following the arrows?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'From q2, is there any way in this machine to end up in q4 just by following the arrows?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.4, 0.2, 1.0]
BaseLine;7;What single symbol must the automaton read to move from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'What single symbol must the automaton read to move from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;8;Please say whether q0 is the only state that counts as final in this picture;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Please say whether q0 is the only state that counts as final in this picture', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}};[0.0, 0.5, 0.0, 0.8]
BaseLine;9;I want to know how many different arrows connect one state to another in this automaton;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;False;{'user_input': 'I want to know how many different arrows connect one state to another in this automaton', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;10;Show me which states in this diagram have no arrows coming out of them;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Show me which states in this diagram have no arrows coming out of them', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;11;Tell me if this machine ever uses a symbol other than 0 or 1 on its arrows;Could you be more specific?;[];-1;-1;False;{'user_input': 'Tell me if this machine ever uses a symbol other than 0 or 1 on its arrows', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;12;Explain whether this automaton is deterministic or not just by looking at the drawing;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Explain whether this automaton is deterministic or not just by looking at the drawing', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.4, 0.2, 1.0]
BaseLine;13;Give me the full list of states that appear in the figure;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Give me the full list of states that appear in the figure', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;14;Tell me what the machine answers for the input string 1100;Could you be more specific?;[];-1;-1;False;{'user_input': 'Tell me what the machine answers for the input string 1100', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}};[0.0, 0.1, 0.0, 1.0]
