METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
BaseLine;20;Tell me the transition that returns the machine to its initial state;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'Tell me the transition that returns the machine to its initial state', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.5, 0.9]
BaseLine;21;Can you list every transition that starts from q2?;the transition is not defined.;[];-1;-1;False;{'user_input': 'Can you list every transition that starts from q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;22;From q3, where does the automaton go on the next symbol?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q3, where does the automaton go on the next symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', '?', '?']]}};[0.0, 0.9, 0.0, 1.0]
BaseLine;23;Tell me which states count as final in this machine.;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Tell me which states count as final in this machine.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;24;What is the label on the arrow from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'What is the label on the arrow from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;25;Is there any way to reach q4 without passing through q3?;there is no transition between q4 and q3.;[];-1;-1;False;{'user_input': 'Is there any way to reach q4 without passing through q3?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q4', 'q3', '?'], ['q4', '?', '?']]}};[0.1, 0.2, 0.1, 0.9]
BaseLine;26;Show me an input that makes the automaton finish in q0.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Show me an input that makes the automaton finish in q0.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;27;Tell me how many states are in this automaton.;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me how many states are in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;28;Explain what kind of language this automaton can recognize.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Explain what kind of language this automaton can recognize.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;29;What symbol alphabet does this finite state machine use?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What symbol alphabet does this finite state machine use?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;30;Is this automaton deterministic or not?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is this automaton deterministic or not?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': '?'}};[0.0, 0.3, 0.0, 1.0]
BaseLine;31;Which state is the starting point of this automaton?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state is the starting point of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;32;How many final states does this machine contain?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many final states does this machine contain?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.1]
BaseLine;33;Tell me the total number of transitions in the diagram.;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'Tell me the total number of transitions in the diagram.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;34;What output does the automaton give for the input 11000?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What output does the automaton give for the input 11000?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;35;Describe the pattern that the states follow when the input is 11000.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Describe the pattern that the states follow when the input is 11000.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;36;Can q2 reach q4 in this automaton?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can q2 reach q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.5, 0.2, 1.0]
BaseLine;-9;Can you tell me what happens if I start in q2 and try to reach q4 somehow?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can you tell me what happens if I start in q2 and try to reach q4 somehow?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.4, 0.6, 0.4, 1.0]
BaseLine;-8;From q1, what is the label on the arrow that leaves it in this picture?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'From q1, what is the label on the arrow that leaves it in this picture?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.4, 0.5, 1.0]
BaseLine;-7;Which state in this automaton counts as both the beginning and the ending point?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which state in this automaton counts as both the beginning and the ending point?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.9]
BaseLine;-6;What strings of 0s and 1s does this machine actually accept as its language?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What strings of 0s and 1s does this machine actually accept as its language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-5;I would like to know the total number of arrows between states in this diagram.;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'I would like to know the total number of arrows between states in this diagram.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-4;Tell me which state comes right after q0 when the input symbol is 1.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me which state comes right after q0 when the input symbol is 1.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', '?', '1']]}};[0.0, 0.2, 0.0, 0.1]
BaseLine;-3;Is there any state here that never has an arrow going out of it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is there any state here that never has an arrow going out of it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateExistence': '?'}};[0.1, 0.2, 0.2, 0.8]
BaseLine;-2;Please say how many different states appear in this automaton.;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Please say how many different states appear in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-9;Can q3 ever be a final state in this machine?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Can q3 ever be a final state in this machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[0.2, 0.5, 0.2, 0.3]
BaseLine;-8;Tell me the transition label that takes you out of q2.;the transition is not defined.;[];-1;-1;False;{'user_input': 'Tell me the transition label that takes you out of q2.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;-7;From q1, which state do I reach if the input is 1?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q1, which state do I reach if the input is 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '1']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;-6;Is there any way to move directly from q0 to q2 in this automaton?;there is no transition between q0 and q2.;[];-1;-1;False;{'user_input': 'Is there any way to move directly from q0 to q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q0', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-5;Show me the full list of transitions in the picture.;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];-1;-1;True;{'user_input': 'Show me the full list of transitions in the picture.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-4;What kind of language does this automaton accept?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What kind of language does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;-3;What is the single initial state shown here?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'What is the single initial state shown here?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;-2;Does this automaton accept the empty string only, or more strings too?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Does this automaton accept the empty string only, or more strings too?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'à'}};[0.95, 1.0, 1.0, 1.0]
BaseLine;-1;Tell me how many different states appear in this diagram.;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me how many different states appear in this diagram.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;0;Is the alphabet for this automaton just {0,1}?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Is the alphabet for this automaton just {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{0,1}'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;1;Which state do I start in before reading any input?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which state do I start in before reading any input?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;2;Does the diagram represent a deterministic or a nondeterministic automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Does the diagram represent a deterministic or a nondeterministic automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'automatonType'}};[0.1, 0.4, 0.2, 1.0]
BaseLine;3;After reading 11000 from q0, which state do I end up in according to the picture?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'After reading 11000 from q0, which state do I end up in according to the picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.0, 0.1, 0.0, 0.2]
BaseLine;4;Is there any state in this automaton that has no outgoing transitions?;The state q0 exists.;['simbolo-q0'];-1;-1;False;{'user_input': 'Is there any state in this automaton that has no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;5;What word pattern is this automaton designed to recognize from the diagram?;Could you be more specific?;[];-1;-1;False;{'user_input': 'What word pattern is this automaton designed to recognize from the diagram?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;6;Can q2 go straight to q4 on any input?;there is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Can q2 go straight to q4 on any input?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;7;Tell me the symbol on the arrow from q1 to q2.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];-1;-1;False;{'user_input': 'Tell me the symbol on the arrow from q1 to q2.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;8;Which states count as final in this picture?;The final state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Which states count as final in this picture?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;9;From q3, what is the only move I can make?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q3, what is the only move I can make?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', '?', '?']]}};[0.0, 0.2, 0.0, 0.9]
